dt1,open,high,low,close,volume
2022-11-14 03:00:00,1193.86,1199.03,1187.42,1193.03,22246.202
2022-11-14 04:00:00,1193.02,1193.72,1175.66,1185.28,31742.5818
2022-11-14 05:00:00,1185.29,1190.0,1175.43,1181.6,24186.2335
2022-11-14 06:00:00,1181.6,1242.92,1177.9,1236.84,72579.8137
2022-11-14 07:00:00,1236.84,1262.0,1225.94,1260.07,74024.6398
2022-11-14 08:00:00,1260.06,1276.26,1257.14,1261.73,54515.507
2022-11-14 09:00:00,1261.72,1265.0,1252.0,1257.31,33862.32
2022-11-14 10:00:00,1257.31,1263.49,1252.89,1260.55,20277.1017
2022-11-14 11:00:00,1260.55,1269.99,1252.17,1252.33,27953.5004
2022-11-14 12:00:00,1252.34,1267.22,1243.59,1264.32,38595.2399
2022-11-14 13:00:00,1264.32,1291.2,1240.0,1259.16,104863.5617
2022-11-14 14:00:00,1259.16,1263.83,1235.0,1251.8,56162.4179
2022-11-14 15:00:00,1251.81,1255.37,1235.26,1245.32,33157.9703
2022-11-14 16:00:00,1245.32,1249.76,1226.44,1231.31,36880.4563
2022-11-14 17:00:00,1231.31,1244.33,1227.51,1240.95,20493.6179
2022-11-14 18:00:00,1240.95,1246.48,1235.95,1243.03,16478.7768
2022-11-14 19:00:00,1243.02,1243.73,1210.03,1216.27,38755.4133
2022-11-14 20:00:00,1216.26,1222.71,1210.09,1215.96,24129.4603
2022-11-14 21:00:00,1215.96,1228.75,1214.09,1227.51,16293.2572
2022-11-14 22:00:00,1227.5,1228.99,1213.82,1220.01,16847.4346
2022-11-14 23:00:00,1220.0,1249.97,1219.86,1243.28,36690.4924
2022-11-15 00:00:00,1243.29,1254.12,1239.12,1241.25,22351.8828
2022-11-15 01:00:00,1241.24,1262.23,1236.15,1258.32,31132.0114
2022-11-15 02:00:00,1258.33,1266.0,1256.08,1259.34,26565.838
2022-11-15 03:00:00,1259.35,1266.57,1254.34,1256.54,16406.1734
2022-11-15 04:00:00,1256.53,1260.34,1252.1,1258.14,18484.0902
2022-11-15 05:00:00,1258.13,1262.84,1247.39,1248.39,20854.6549
2022-11-15 06:00:00,1248.39,1257.57,1247.73,1257.01,18032.4852
2022-11-15 07:00:00,1257.0,1273.89,1255.61,1266.33,32981.2266
2022-11-15 08:00:00,1266.33,1279.3,1263.31,1274.32,29002.8016
2022-11-15 09:00:00,1274.31,1278.05,1256.0,1260.16,33448.36
2022-11-15 10:00:00,1260.16,1267.51,1255.0,1267.0,16239.393
2022-11-15 11:00:00,1266.99,1272.68,1255.72,1260.37,21823.5704
2022-11-15 12:00:00,1260.37,1268.46,1257.79,1267.32,18084.4855
2022-11-15 13:00:00,1267.32,1291.0,1266.22,1277.86,62285.2114
2022-11-15 14:00:00,1277.85,1278.62,1259.16,1267.56,39374.7761
2022-11-15 15:00:00,1267.52,1275.83,1261.83,1264.36,30295.4392
2022-11-15 16:00:00,1264.36,1270.61,1260.0,1267.85,26715.9122
2022-11-15 17:00:00,1267.85,1274.25,1263.52,1267.09,29033.4882
2022-11-15 18:00:00,1267.08,1267.85,1234.01,1243.56,49704.3107
2022-11-15 19:00:00,1243.57,1258.81,1235.18,1257.28,27810.5828
2022-11-15 20:00:00,1257.29,1265.4,1248.33,1253.63,16800.1448
2022-11-15 21:00:00,1253.62,1255.49,1241.46,1247.25,21199.1182
2022-11-15 22:00:00,1247.26,1249.5,1242.77,1245.87,9884.7499
2022-11-15 23:00:00,1245.87,1253.99,1243.77,1253.23,14314.8615
2022-11-16 00:00:00,1253.22,1257.04,1248.23,1252.29,14331.0642
2022-11-16 01:00:00,1252.29,1261.15,1252.09,1261.14,14466.3407
2022-11-16 02:00:00,1261.15,1268.67,1257.24,1260.22,15894.4712
2022-11-16 03:00:00,1260.23,1266.3,1259.4,1264.86,10576.2214
2022-11-16 04:00:00,1264.86,1265.4,1257.1,1257.77,13979.2811
2022-11-16 05:00:00,1257.77,1259.24,1253.66,1257.5,21564.4158
2022-11-16 06:00:00,1257.49,1260.84,1243.0,1248.67,60890.2956
2022-11-16 07:00:00,1248.67,1251.28,1244.78,1245.56,18127.9953
2022-11-16 08:00:00,1245.55,1254.25,1228.0,1237.83,64506.7746
2022-11-16 09:00:00,1237.83,1241.0,1224.66,1231.08,31435.2282
2022-11-16 10:00:00,1231.08,1235.5,1226.28,1231.08,26791.7343
2022-11-16 11:00:00,1231.08,1232.99,1215.0,1222.28,30070.533
2022-11-16 12:00:00,1222.29,1225.13,1214.31,1222.22,35398.6678
2022-11-16 13:00:00,1222.22,1232.66,1209.0,1213.57,69585.5455
2022-11-16 14:00:00,1213.58,1216.05,1201.58,1207.52,52974.3066
2022-11-16 15:00:00,1207.53,1213.08,1187.06,1192.29,44275.121
2022-11-16 16:00:00,1192.28,1215.58,1187.27,1208.23,34717.5214
2022-11-16 17:00:00,1208.23,1221.57,1206.66,1215.08,24687.6857
2022-11-16 18:00:00,1215.09,1218.59,1209.76,1211.09,16047.4747
2022-11-16 19:00:00,1211.1,1211.41,1198.32,1208.71,17944.0942
2022-11-16 20:00:00,1208.7,1214.12,1204.4,1212.53,12941.0616
2022-11-16 21:00:00,1212.53,1215.82,1206.05,1207.23,9350.4727
2022-11-16 22:00:00,1207.22,1219.22,1201.17,1215.97,13928.8644
2022-11-16 23:00:00,1215.97,1221.73,1210.57,1216.17,18854.5505
2022-11-17 00:00:00,1216.16,1227.36,1214.46,1223.42,21857.0715
2022-11-17 01:00:00,1223.41,1228.22,1217.97,1219.21,13784.6062
2022-11-17 02:00:00,1219.22,1220.2,1207.28,1207.82,16780.2486
2022-11-17 03:00:00,1207.82,1212.08,1201.92,1204.05,17017.1109
2022-11-17 04:00:00,1204.05,1205.99,1193.07,1203.76,20288.0414
2022-11-17 05:00:00,1203.75,1211.73,1203.36,1211.28,10754.7094
2022-11-17 06:00:00,1211.28,1218.05,1198.8,1201.54,42303.7538
2022-11-17 07:00:00,1201.54,1207.95,1195.78,1204.88,48387.605
2022-11-17 08:00:00,1204.88,1208.36,1200.38,1203.5,14539.2765
2022-11-17 09:00:00,1203.51,1204.1,1181.05,1191.5,37206.4033
2022-11-17 10:00:00,1191.51,1195.41,1188.41,1191.73,15020.7977
2022-11-17 11:00:00,1191.72,1204.47,1191.18,1203.78,16114.7168
2022-11-17 12:00:00,1203.79,1204.76,1197.05,1203.69,17883.8321
2022-11-17 13:00:00,1203.69,1203.94,1184.0,1190.25,37647.2865
2022-11-17 14:00:00,1190.25,1197.19,1186.01,1192.55,22278.2274
2022-11-17 15:00:00,1192.55,1217.89,1187.32,1192.8,53681.9076
2022-11-17 16:00:00,1192.8,1214.99,1189.0,1211.1,29534.3404
2022-11-17 17:00:00,1211.09,1217.33,1203.55,1211.26,26269.6845
2022-11-17 18:00:00,1211.26,1214.98,1208.18,1212.48,10827.804
2022-11-17 19:00:00,1212.48,1213.57,1201.34,1202.72,8825.7067
2022-11-17 20:00:00,1202.72,1205.44,1199.09,1201.41,12912.2076
2022-11-17 21:00:00,1201.41,1210.0,1201.41,1206.95,12641.3892
2022-11-17 22:00:00,1206.94,1209.75,1203.03,1206.69,7453.3118
2022-11-17 23:00:00,1206.7,1208.13,1196.27,1200.43,16527.3099
2022-11-18 00:00:00,1200.42,1217.4,1199.18,1216.23,31061.8466
2022-11-18 01:00:00,1216.24,1218.41,1210.91,1214.01,20883.3812
2022-11-18 02:00:00,1214.0,1234.0,1209.45,1226.55,33096.5255
2022-11-18 03:00:00,1226.55,1230.16,1219.44,1219.79,14467.2222
2022-11-18 04:00:00,1219.8,1221.35,1215.25,1219.46,12739.4247
2022-11-18 05:00:00,1219.47,1224.43,1217.19,1217.96,10124.9893
2022-11-18 06:00:00,1217.97,1219.75,1213.01,1218.55,9519.6355
2022-11-18 07:00:00,1218.55,1221.23,1214.0,1214.65,19558.8849
2022-11-18 08:00:00,1214.65,1215.23,1205.05,1213.06,17180.7997
2022-11-18 09:00:00,1213.07,1217.35,1211.5,1215.61,9919.2288
2022-11-18 10:00:00,1215.61,1226.01,1214.54,1219.06,18153.3465
2022-11-18 11:00:00,1219.06,1222.0,1214.6,1217.23,9725.7045
2022-11-18 12:00:00,1217.23,1221.0,1216.69,1218.0,9295.8775
2022-11-18 13:00:00,1218.0,1227.81,1216.61,1219.34,16274.8838
2022-11-18 14:00:00,1219.34,1222.99,1210.89,1214.47,22716.1503
2022-11-18 15:00:00,1214.47,1214.95,1206.0,1211.13,16891.739
2022-11-18 16:00:00,1211.14,1214.47,1203.5,1207.45,16297.5682
2022-11-18 17:00:00,1207.44,1208.35,1200.36,1204.17,17238.007
2022-11-18 18:00:00,1204.17,1207.28,1202.38,1205.63,11702.1228
2022-11-18 19:00:00,1205.63,1211.71,1203.65,1209.71,11833.1462
2022-11-18 20:00:00,1209.71,1214.08,1208.33,1210.06,9555.5061
2022-11-18 21:00:00,1210.05,1212.89,1208.93,1209.05,6466.479
2022-11-18 22:00:00,1209.04,1211.57,1206.7,1210.03,6008.8432
2022-11-18 23:00:00,1210.04,1214.97,1206.03,1212.58,9507.2212
2022-11-19 00:00:00,1212.58,1213.48,1209.63,1210.17,6149.53
2022-11-19 01:00:00,1210.17,1211.79,1208.02,1210.23,4702.7018
2022-11-19 02:00:00,1210.22,1210.23,1201.0,1206.83,9907.1012
2022-11-19 03:00:00,1206.84,1209.75,1206.38,1208.54,5784.1157
2022-11-19 04:00:00,1208.55,1209.45,1205.72,1207.97,8100.8782
2022-11-19 05:00:00,1207.97,1209.14,1197.67,1204.96,17818.2851
2022-11-19 06:00:00,1204.95,1207.95,1202.25,1207.62,10734.6755
2022-11-19 07:00:00,1207.62,1209.72,1206.8,1206.81,10604.8748
2022-11-19 08:00:00,1206.81,1212.41,1204.16,1210.14,7741.8974
2022-11-19 09:00:00,1210.13,1211.01,1207.99,1209.06,6478.9276
2022-11-19 10:00:00,1209.06,1210.29,1207.11,1208.73,7102.3256
2022-11-19 11:00:00,1208.73,1211.45,1207.64,1211.44,6018.2563
2022-11-19 12:00:00,1211.45,1212.09,1208.0,1208.24,4882.8856
2022-11-19 13:00:00,1208.25,1209.83,1205.83,1207.96,6127.6804
2022-11-19 14:00:00,1207.96,1209.39,1206.51,1207.9,7110.0806
2022-11-19 15:00:00,1207.91,1210.99,1206.92,1209.58,7899.504
2022-11-19 16:00:00,1209.58,1211.7,1208.1,1210.03,6011.3047
2022-11-19 17:00:00,1210.04,1210.7,1206.95,1208.02,5953.5381
2022-11-19 18:00:00,1208.02,1210.26,1207.26,1207.81,4368.5851
2022-11-19 19:00:00,1207.81,1210.28,1207.8,1208.6,5848.0555
2022-11-19 20:00:00,1208.59,1211.48,1208.59,1209.26,4065.1159
2022-11-19 21:00:00,1209.26,1212.27,1209.26,1211.68,5116.3349
2022-11-19 22:00:00,1211.68,1235.0,1211.67,1224.19,38455.6329
2022-11-19 23:00:00,1224.2,1227.47,1217.12,1217.67,12807.3019
2022-11-20 00:00:00,1217.67,1223.22,1216.98,1222.44,10381.3241
2022-11-20 01:00:00,1222.44,1227.07,1217.8,1218.62,10905.2907
2022-11-20 02:00:00,1218.62,1221.66,1217.37,1218.85,8416.6942
2022-11-20 03:00:00,1218.85,1219.59,1215.33,1218.99,6735.9326
2022-11-20 04:00:00,1218.99,1220.92,1218.65,1219.42,5872.6442
2022-11-20 05:00:00,1219.42,1219.84,1217.55,1218.93,4783.7331
2022-11-20 06:00:00,1218.93,1220.34,1217.75,1220.16,4386.2182
2022-11-20 07:00:00,1220.16,1223.26,1217.7,1220.39,8974.5127
2022-11-20 08:00:00,1220.38,1220.65,1203.94,1208.15,25373.5367
2022-11-20 09:00:00,1208.14,1211.09,1206.59,1207.98,11191.9138
2022-11-20 10:00:00,1207.99,1208.66,1190.58,1196.55,30532.0903
2022-11-20 11:00:00,1196.55,1196.87,1160.0,1167.76,79173.7221
2022-11-20 12:00:00,1167.76,1173.32,1153.0,1166.73,74105.8973
2022-11-20 13:00:00,1166.74,1179.4,1164.91,1176.56,25137.9876
2022-11-20 14:00:00,1176.57,1180.47,1171.42,1172.58,15845.3205
2022-11-20 15:00:00,1172.59,1179.33,1171.8,1177.13,13634.1575
2022-11-20 16:00:00,1177.12,1179.89,1169.53,1175.09,13158.3612
2022-11-20 17:00:00,1175.09,1177.69,1171.95,1172.81,11108.1537
2022-11-20 18:00:00,1172.81,1178.34,1171.54,1178.15,10284.0687
2022-11-20 19:00:00,1178.14,1190.0,1175.41,1185.46,19278.6121
2022-11-20 20:00:00,1185.47,1186.72,1172.2,1177.46,22698.4404
2022-11-20 21:00:00,1177.46,1177.47,1134.05,1143.15,53676.5178
2022-11-20 22:00:00,1143.16,1154.31,1135.0,1142.87,35988.9675
2022-11-20 23:00:00,1142.87,1146.61,1132.65,1142.21,29464.6637
2022-11-21 00:00:00,1142.21,1144.12,1125.86,1140.44,44980.2664
2022-11-21 01:00:00,1140.43,1143.06,1128.61,1131.49,18152.4763
2022-11-21 02:00:00,1131.5,1132.93,1111.18,1122.77,60323.9789
2022-11-21 03:00:00,1122.77,1127.0,1111.11,1125.12,27178.8595
2022-11-21 04:00:00,1125.12,1140.0,1124.16,1128.71,43119.4249
2022-11-21 05:00:00,1128.71,1136.97,1128.05,1136.0,16993.2138
2022-11-21 06:00:00,1135.99,1138.32,1127.4,1128.14,20433.1571
2022-11-21 07:00:00,1128.15,1132.39,1117.01,1123.48,23777.191
2022-11-21 08:00:00,1123.49,1127.7,1117.01,1120.58,19919.2544
2022-11-21 09:00:00,1120.59,1126.97,1105.65,1120.76,54918.9397
2022-11-21 10:00:00,1120.77,1128.84,1115.24,1127.16,36597.8159
2022-11-21 11:00:00,1127.16,1131.81,1121.66,1125.0,33969.1579
2022-11-21 12:00:00,1125.0,1128.36,1115.1,1127.3,26514.344
2022-11-21 13:00:00,1127.3,1146.99,1125.67,1135.15,52629.1678
2022-11-21 14:00:00,1135.16,1143.0,1133.21,1134.44,30688.1321
2022-11-21 15:00:00,1134.45,1137.25,1129.19,1130.33,35621.2479
2022-11-21 16:00:00,1130.34,1133.1,1099.0,1116.58,83574.7026
2022-11-21 17:00:00,1116.58,1121.63,1102.81,1105.71,31708.3459
2022-11-21 18:00:00,1105.72,1108.85,1092.43,1100.21,60533.6518
2022-11-21 19:00:00,1100.22,1106.74,1079.76,1091.22,60488.2902
2022-11-21 20:00:00,1091.22,1114.29,1089.51,1104.94,43447.0118
2022-11-21 21:00:00,1104.94,1108.68,1082.36,1094.97,36953.8499
2022-11-21 22:00:00,1094.97,1123.27,1093.7,1107.97,41393.4403
2022-11-21 23:00:00,1107.98,1116.46,1106.82,1107.34,18732.0253
2022-11-22 00:00:00,1107.34,1117.29,1100.73,1106.97,45202.941
2022-11-22 01:00:00,1106.97,1110.29,1098.52,1101.88,23870.2679
2022-11-22 02:00:00,1101.87,1111.27,1097.02,1109.3,19896.2679
2022-11-22 03:00:00,1109.3,1112.21,1102.29,1104.41,17969.7536
2022-11-22 04:00:00,1104.41,1107.33,1099.75,1102.07,14163.4795
2022-11-22 05:00:00,1102.07,1105.32,1096.4,1099.13,20469.7042
2022-11-22 06:00:00,1099.13,1100.59,1083.89,1085.51,41003.8839
2022-11-22 07:00:00,1085.5,1094.81,1079.54,1093.31,29647.1631
2022-11-22 08:00:00,1093.31,1094.78,1075.0,1088.13,45153.326
2022-11-22 09:00:00,1088.12,1092.99,1079.14,1081.19,21928.7129
2022-11-22 10:00:00,1081.19,1095.0,1077.09,1092.74,26702.2386
2022-11-22 11:00:00,1092.73,1094.26,1082.15,1085.44,20477.3486
2022-11-22 12:00:00,1085.44,1102.7,1079.0,1098.37,43870.8576
2022-11-22 13:00:00,1098.36,1135.5,1097.38,1132.99,89933.3954
2022-11-22 14:00:00,1132.98,1142.5,1118.02,1121.9,52860.0664
2022-11-22 15:00:00,1121.9,1143.96,1121.61,1135.37,63899.1137
2022-11-22 16:00:00,1135.36,1146.13,1127.0,1127.39,31334.2003
2022-11-22 17:00:00,1127.39,1129.59,1114.27,1117.13,27184.8792
2022-11-22 18:00:00,1117.14,1127.98,1115.31,1126.78,27411.4842
2022-11-22 19:00:00,1126.79,1138.0,1124.32,1127.25,27326.7389
2022-11-22 20:00:00,1127.26,1133.41,1126.57,1127.73,12069.0232
2022-11-22 21:00:00,1127.73,1132.17,1122.96,1131.01,15017.7436
2022-11-22 22:00:00,1131.01,1140.23,1126.31,1137.64,13757.757
2022-11-22 23:00:00,1137.63,1142.36,1133.35,1139.6,17734.2324
2022-11-23 00:00:00,1139.59,1148.79,1133.74,1134.32,31903.5901
2022-11-23 01:00:00,1134.32,1136.66,1127.75,1132.02,16036.4504
2022-11-23 02:00:00,1132.01,1167.28,1131.75,1163.53,78591.8339
2022-11-23 03:00:00,1163.52,1170.87,1158.8,1170.8,30552.912
2022-11-23 04:00:00,1170.81,1171.45,1161.33,1164.0,19841.3464
2022-11-23 05:00:00,1164.0,1165.76,1157.69,1158.21,19491.6972
2022-11-23 06:00:00,1158.22,1164.16,1157.48,1162.22,13151.9147
2022-11-23 07:00:00,1162.23,1169.99,1158.25,1166.71,23992.2994
2022-11-23 08:00:00,1166.71,1175.0,1160.51,1164.05,27893.2828
2022-11-23 09:00:00,1164.05,1171.2,1162.81,1166.98,20084.4494
2022-11-23 10:00:00,1166.98,1184.25,1162.07,1174.58,36122.9366
2022-11-23 11:00:00,1174.59,1178.41,1170.64,1174.98,23420.1466
2022-11-23 12:00:00,1174.98,1178.0,1164.69,1164.78,21327.0209
2022-11-23 13:00:00,1164.79,1168.97,1155.63,1157.36,23341.0155
2022-11-23 14:00:00,1157.37,1168.3,1153.67,1165.94,32119.3417
2022-11-23 15:00:00,1165.93,1172.03,1159.46,1161.28,24623.8115
2022-11-23 16:00:00,1161.28,1163.7,1150.6,1152.55,17339.1201
2022-11-23 17:00:00,1152.56,1155.75,1150.6,1154.1,19724.8674
2022-11-23 18:00:00,1154.11,1175.64,1153.11,1170.33,27011.2316
2022-11-23 19:00:00,1170.32,1189.75,1163.69,1168.92,60442.9897
2022-11-23 20:00:00,1168.91,1175.61,1159.99,1175.24,19542.117
2022-11-23 21:00:00,1175.24,1176.94,1169.11,1169.69,12133.8172
2022-11-23 22:00:00,1169.7,1175.17,1168.15,1174.38,8562.1575
2022-11-23 23:00:00,1174.38,1190.0,1173.13,1184.52,29676.8098
2022-11-24 00:00:00,1184.52,1190.0,1180.6,1182.2,24573.2701
2022-11-24 01:00:00,1182.2,1207.33,1181.17,1202.62,48668.4118
2022-11-24 02:00:00,1202.62,1210.0,1199.42,1200.18,36831.1833
2022-11-24 03:00:00,1200.17,1205.88,1197.31,1201.92,15813.8098
2022-11-24 04:00:00,1201.93,1205.94,1198.74,1203.25,16121.9788
2022-11-24 05:00:00,1203.25,1205.47,1199.63,1200.88,15479.6545
2022-11-24 06:00:00,1200.88,1217.05,1199.48,1214.01,37986.4801
2022-11-24 07:00:00,1214.0,1217.71,1206.26,1206.72,39850.4487
2022-11-24 08:00:00,1206.72,1208.35,1194.04,1199.81,30854.2881
2022-11-24 09:00:00,1199.8,1203.0,1195.7,1201.85,14096.3339
2022-11-24 10:00:00,1201.85,1204.35,1191.52,1196.73,20454.2945
2022-11-24 11:00:00,1196.74,1197.77,1192.9,1195.75,9114.5825
2022-11-24 12:00:00,1195.76,1201.82,1192.5,1194.54,17949.3692
2022-11-24 13:00:00,1194.54,1203.92,1192.89,1200.1,16169.9344
2022-11-24 14:00:00,1200.11,1200.5,1185.96,1193.82,22316.1451
2022-11-24 15:00:00,1193.82,1198.53,1190.0,1195.24,9537.6333
2022-11-24 16:00:00,1195.24,1207.59,1192.69,1201.02,25454.7178
2022-11-24 17:00:00,1201.03,1208.22,1198.68,1200.24,17699.0831
2022-11-24 18:00:00,1200.24,1205.36,1198.33,1204.11,12399.1223
2022-11-24 19:00:00,1204.1,1206.88,1201.09,1203.1,7613.3253
2022-11-24 20:00:00,1203.1,1205.82,1196.64,1198.1,20618.8662
2022-11-24 21:00:00,1198.1,1200.0,1193.78,1196.41,8505.3249
2022-11-24 22:00:00,1196.41,1205.01,1196.24,1203.47,7048.1718
2022-11-24 23:00:00,1203.47,1206.17,1200.12,1203.73,10924.1828
2022-11-25 00:00:00,1203.72,1204.98,1191.5,1194.28,16277.6675
2022-11-25 01:00:00,1194.28,1197.26,1191.64,1192.88,7779.8079
2022-11-25 02:00:00,1192.87,1193.15,1180.0,1187.3,37296.4062
2022-11-25 03:00:00,1187.3,1189.36,1185.19,1186.16,9792.2763
2022-11-25 04:00:00,1186.15,1187.92,1171.2,1175.52,31929.501
2022-11-25 05:00:00,1175.51,1177.45,1172.54,1173.08,22442.6192
2022-11-25 06:00:00,1173.09,1183.2,1171.9,1182.04,13666.2255
2022-11-25 07:00:00,1182.04,1186.49,1179.82,1185.01,16075.0873
2022-11-25 08:00:00,1185.01,1187.18,1178.66,1180.9,15327.6614
2022-11-25 09:00:00,1180.89,1183.99,1176.72,1179.09,13342.1033
2022-11-25 10:00:00,1179.08,1189.0,1175.6,1185.33,18253.4133
2022-11-25 11:00:00,1185.32,1198.98,1184.88,1193.26,24160.9174
2022-11-25 12:00:00,1193.27,1200.12,1190.83,1191.23,18828.7218
2022-11-25 13:00:00,1191.23,1192.95,1187.03,1190.0,12179.3114
2022-11-25 14:00:00,1190.01,1193.74,1181.09,1193.15,24311.8523
2022-11-25 15:00:00,1193.14,1195.7,1186.6,1189.8,19312.1134
2022-11-25 16:00:00,1189.8,1190.09,1183.0,1187.21,10936.1217
2022-11-25 17:00:00,1187.21,1194.2,1186.81,1191.49,8752.5186
2022-11-25 18:00:00,1191.49,1194.14,1189.19,1191.17,8433.252
2022-11-25 19:00:00,1191.17,1199.0,1190.91,1197.22,12629.4682
2022-11-25 20:00:00,1197.23,1207.77,1196.07,1199.67,21776.4192
2022-11-25 21:00:00,1199.67,1201.97,1198.76,1199.57,8566.3915
2022-11-25 22:00:00,1199.57,1202.19,1196.15,1199.26,7529.4812
2022-11-25 23:00:00,1199.27,1203.84,1195.71,1199.3,11830.8282
2022-11-26 00:00:00,1199.29,1209.86,1196.81,1206.53,21433.2759
2022-11-26 01:00:00,1206.52,1228.67,1205.97,1219.2,44673.6293
2022-11-26 02:00:00,1219.21,1225.15,1216.83,1218.22,19311.2244
2022-11-26 03:00:00,1218.23,1219.0,1214.36,1215.71,10797.5494
2022-11-26 04:00:00,1215.71,1225.78,1213.93,1222.97,34932.2034
2022-11-26 05:00:00,1222.97,1225.16,1220.01,1220.58,12554.8142
2022-11-26 06:00:00,1220.57,1220.58,1215.28,1216.9,9841.8417
2022-11-26 07:00:00,1216.9,1221.05,1212.35,1218.97,10130.5374
2022-11-26 08:00:00,1218.96,1220.95,1215.12,1216.27,8986.1803
2022-11-26 09:00:00,1216.27,1223.03,1216.26,1220.35,7896.4909
2022-11-26 10:00:00,1220.34,1227.76,1219.16,1220.07,16469.5958
2022-11-26 11:00:00,1220.07,1223.6,1217.84,1221.71,23351.0431
2022-11-26 12:00:00,1221.71,1222.44,1217.69,1219.26,9493.8813
2022-11-26 13:00:00,1219.25,1223.08,1218.6,1220.46,7628.5734
2022-11-26 14:00:00,1220.47,1235.66,1209.02,1214.27,35251.7644
2022-11-26 15:00:00,1214.27,1216.39,1206.27,1210.9,22365.0409
2022-11-26 16:00:00,1210.9,1213.92,1208.77,1209.76,11242.7631
2022-11-26 17:00:00,1209.75,1215.48,1207.74,1212.93,11500.8389
2022-11-26 18:00:00,1212.94,1213.89,1206.26,1208.29,10856.3039
2022-11-26 19:00:00,1208.3,1208.56,1201.88,1207.34,16660.1357
2022-11-26 20:00:00,1207.33,1209.11,1207.12,1208.12,5594.2249
2022-11-26 21:00:00,1208.12,1212.71,1208.12,1210.06,5703.7774
2022-11-26 22:00:00,1210.06,1210.42,1196.2,1201.32,10827.7041
2022-11-26 23:00:00,1201.32,1209.11,1199.79,1205.6,12337.4178
2022-11-27 00:00:00,1205.61,1209.31,1204.31,1206.19,7529.2613
2022-11-27 01:00:00,1206.18,1214.21,1205.9,1211.4,11609.5813
2022-11-27 02:00:00,1211.4,1216.56,1211.4,1215.35,11060.3623
2022-11-27 03:00:00,1215.35,1218.76,1213.92,1216.51,8711.488
2022-11-27 04:00:00,1216.5,1223.33,1214.32,1218.99,18396.9539
2022-11-27 05:00:00,1219.0,1221.19,1215.53,1216.86,8153.8135
2022-11-27 06:00:00,1216.87,1222.47,1216.53,1216.54,8011.1762
2022-11-27 07:00:00,1216.54,1220.01,1216.45,1216.9,7129.7585
2022-11-27 08:00:00,1216.9,1220.47,1210.76,1211.73,17481.1672
2022-11-27 09:00:00,1211.73,1213.84,1209.58,1210.43,11919.9178
2022-11-27 10:00:00,1210.43,1220.99,1209.63,1212.68,22904.6359
2022-11-27 11:00:00,1212.68,1216.67,1211.54,1215.31,10103.9007
2022-11-27 12:00:00,1215.31,1218.68,1212.38,1214.4,8459.6027
2022-11-27 13:00:00,1214.41,1215.03,1211.0,1212.58,8913.444
2022-11-27 14:00:00,1212.58,1216.0,1210.68,1212.86,7738.5148
2022-11-27 15:00:00,1212.86,1219.59,1207.47,1217.92,11494.4562
2022-11-27 16:00:00,1217.91,1220.8,1213.5,1213.82,8947.9536
2022-11-27 17:00:00,1213.81,1216.26,1211.86,1215.65,11199.4606
2022-11-27 18:00:00,1215.65,1218.54,1215.48,1217.59,10454.6303
2022-11-27 19:00:00,1217.58,1217.94,1211.11,1213.19,5816.3366
2022-11-27 20:00:00,1213.19,1214.66,1211.83,1213.55,7366.9644
2022-11-27 21:00:00,1213.55,1218.51,1213.24,1215.46,8025.7553
2022-11-27 22:00:00,1215.46,1217.65,1214.4,1216.25,5499.4698
2022-11-27 23:00:00,1216.24,1216.25,1188.65,1193.88,49458.1937
